µ,µ,µ,µ,µ,µ,µ,µ,µ,µ,µ,µ,µ,µ,µ,µ,µ,µ,µ,µ,agusthepro_1,agusthepro_1,agusthepro_1,agusthepro_1,agusthepro_1,agusthepro_1,agusthepro_1,agusthepro_1,agusthepro_1,agusthepro_1,agusthepro_1,agusthepro_1,agusthepro_1,agusthepro_1,agusthepro_1,agusthepro_1,agusthepro_1,agusthepro_1,agusthepro_1,agusthepro_1,ball,ball,ball,ball,ball,ball,ball,ball,ball,ball,ball,ball,ball,game,game,game,game,game,game,µ,agusthepro_1
pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,ang_vel_x,ang_vel_y,ang_vel_z,throttle,steer,handbrake,rot_x,rot_y,rot_z,boost,boost_active,jump_active,double_jump_active,dodge_active,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,ang_vel_x,ang_vel_y,ang_vel_z,throttle,steer,handbrake,rot_x,rot_y,rot_z,jump_active,boost,boost_active,dodge_active,double_jump_active,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,ang_vel_x,ang_vel_y,ang_vel_z,hit_team_no,rot_x,rot_y,rot_z,time,delta,seconds_remaining,replicated_seconds_remaining,ball_has_been_hit,goal_number,boost_collect,boost_collect
-3571.510009765625,37.959999084472656,17.0,-2113.300018310547,22048.798828125,3.3000001311302185,0.0,0.7000000029802322,196.8000030517578,255.0,128.0,False,0.009598721969914898,1.6882585527518874,-0.0001234422640737004,255.0,False,6,False,6,-3839.10009765625,-3028.2099609375,18.15999984741211,-3575.8999633789062,13643.299560546875,200.30000686645508,-185.10000228881836,659.8999786376953,146.8000030517578,229.0,128.0,False,-0.006745454702738991,1.8511777759928711,0.039494792759884684,10,94.0,False,6,False,-3835.300048828125,-2854.110107421875,1224.219970703125,-3592.60009765625,11903.699951171875,-7124.2999267578125,1532.7000427246094,-474.7999954223633,5781.400146484375,0.0,0.8692329330596745,-0.46025428922603817,2.4522975981313144,112.44380187988281,0.034722600132226944,220,,True,2.0,,
-3571.510009765625,37.959999084472656,17.0,-2113.300018310547,22048.798828125,3.3000001311302185,0.0,0.7000000029802322,196.8000030517578,255.0,128.0,False,0.009598721969914898,1.6882585527518874,-0.0001234422640737004,255.0,False,6,False,6,-3839.10009765625,-3028.2099609375,18.15999984741211,-3575.8999633789062,13643.299560546875,200.30000686645508,-185.10000228881836,659.8999786376953,146.8000030517578,229.0,128.0,False,-0.006745454702738991,1.8511777759928711,0.039494792759884684,10,94.0,False,6,False,-3847.260009765625,-2814.4599609375,1200.0400390625,-3588.599853515625,11891.300048828125,-7333.499755859375,1532.7000427246094,-474.7999954223633,5781.400146484375,0.0,0.870936448858729,-0.20420302810495852,2.535090326693309,112.478515625,0.03472279757261276,220,,True,2.0,,
-3594.090087890625,239.69000244140625,17.0,-2658.599853515625,21981.39892578125,3.3000001311302185,0.0,0.7000000029802322,51.70000076293945,255.0,128.0,False,0.00959919439978024,1.6976228502949895,-7.849776600593418e-05,255.0,False,6,False,6,-3862.830078125,-2937.320068359375,19.93000030517578,-3351.199951171875,13663.299560546875,400.40000915527344,310.9000015258789,1115.1000213623047,-906.1000061035156,216.0,34.0,False,-0.018990649758906443,1.8347296556314912,0.09377876262343245,10,94.0,False,6,False,-3868.18994140625,-2745.169921875,1156.0400390625,-3582.0001220703125,11869.599609375,-7699.0997314453125,1532.7000427246094,-474.7999954223633,5781.400146484375,0.0,0.8419233188839543,0.2354989106352886,2.6702794031108903,112.51323699951172,0.0347324013710022,220,,True,2.0,,
-3594.090087890625,239.69000244140625,17.0,-2658.599853515625,21981.39892578125,3.3000001311302185,0.0,0.7000000029802322,51.70000076293945,255.0,128.0,False,0.00959919439978024,1.6976228502949895,-7.849776600593418e-05,255.0,False,6,False,6,-3862.830078125,-2937.320068359375,19.93000030517578,-3351.199951171875,13663.299560546875,400.40000915527344,310.9000015258789,1115.1000213623047,-906.1000061035156,216.0,34.0,False,-0.018990649758906443,1.8347296556314912,0.09377876262343245,10,94.0,False,6,False,-3880.110107421875,-2705.6298828125,1129.93994140625,-3578.3999633789062,11857.2998046875,-7907.7001953125,1532.7000427246094,-474.7999954223633,5781.400146484375,0.0,0.8093680650401851,0.4741574736122091,2.7327185921145953,112.5479507446289,0.03472290188074112,220,,True,2.0,,
-3594.090087890625,239.69000244140625,17.0,-2658.599853515625,21981.39892578125,3.3000001311302185,0.0,0.7000000029802322,51.70000076293945,255.0,128.0,False,0.00959919439978024,1.6976228502949895,-7.849776600593418e-05,255.0,False,6,False,6,-3886.64990234375,-2810.949951171875,24.059999465942383,-1826.1000061035156,13891.8994140625,436.5999984741211,-638.6999893188477,963.0000305175781,-1790.5000305175781,199.0,35.0,False,-0.015889477644200733,1.6897571098304767,0.19069386863461726,10,94.0,False,6,False,-3886.070068359375,-2685.8701171875,1116.6300048828125,-3576.6000366210938,11851.199951171875,-8011.9000244140625,1532.7000427246094,-474.7999954223633,5781.400146484375,0.0,0.7896067754033494,0.5890466722874308,2.758544838832859,112.58268737792969,0.03474099934101105,220,,True,2.0,,
-3617.06005859375,422.760009765625,17.0,-2808.3999633789062,21961.59912109375,3.3000001311302185,0.0,0.7000000029802322,15.499999523162842,255.0,128.0,False,0.009599281162640201,1.6999939984272572,-6.711751910086254e-05,255.0,False,6,False,6,-3886.64990234375,-2810.949951171875,24.059999465942383,-1826.1000061035156,13891.8994140625,436.5999984741211,-638.6999893188477,963.0000305175781,-1790.5000305175781,199.0,35.0,False,-0.015889477644200733,1.6897571098304767,0.19069386863461726,10,94.0,False,6,False,-3903.949951171875,-2626.669921875,1075.6600341796875,-3571.199951171875,11833.199462890625,-8324.299926757812,1532.7000427246094,-474.7999954223633,5781.400146484375,0.0,0.7201155495249725,0.9155346048359311,2.812892833671865,112.61740112304688,0.03472279757261276,220,,True,2.0,,
-3617.06005859375,422.760009765625,17.0,-2808.3999633789062,21961.59912109375,3.3000001311302185,0.0,0.7000000029802322,15.499999523162842,255.0,255.0,False,0.009599281162640201,1.6999939984272572,-6.711751910086254e-05,255.0,False,6,False,6,-3886.64990234375,-2810.949951171875,24.059999465942383,-1826.1000061035156,13891.8994140625,436.5999984741211,-638.6999893188477,963.0000305175781,-1790.5000305175781,199.0,35.0,False,-0.015889477644200733,1.6897571098304767,0.19069386863461726,10,94.0,False,6,False,-3915.830078125,-2587.25,1047.47998046875,-3567.60009765625,11821.199951171875,-8532.2998046875,1532.7000427246094,-474.7999954223633,5781.400146484375,0.0,0.6684080073560466,1.119419196670777,2.830264390416608,112.65211486816406,0.034722600132226944,220,,True,2.0,,
-3617.06005859375,422.760009765625,17.0,-2808.3999633789062,21961.59912109375,3.3000001311302185,0.0,0.7000000029802322,15.499999523162842,255.0,255.0,False,0.009599281162640201,1.6999939984272572,-6.711751910086254e-05,255.0,False,6,False,6,-3886.64990234375,-2810.949951171875,24.059999465942383,-1826.1000061035156,13891.8994140625,436.5999984741211,-638.6999893188477,963.0000305175781,-1790.5000305175781,199.0,35.0,False,-0.015889477644200733,1.6897571098304767,0.19069386863461726,10,94.0,False,6,False,-3915.830078125,-2587.25,1047.47998046875,-3567.60009765625,11821.199951171875,-8532.2998046875,1532.7000427246094,-474.7999954223633,5781.400146484375,0.0,0.6684080073560466,1.119419196670777,2.830264390416608,112.68682861328125,0.03472340106964111,220,,True,2.0,,
-3640.7099609375,605.760009765625,17.0,-2854.2999267578125,21955.2001953125,3.3000001311302185,0.0,0.7000000029802322,4.399999976158142,255.0,255.0,False,0.00959930388318831,1.7006975232036234,-6.374052716172083e-05,255.0,False,6,False,6,-3896.830078125,-2694.530029296875,26.389999389648438,-786.6999816894531,14015.899658203125,166.39999389648438,-125.39999961853027,387.00000762939453,-487.20001220703125,196.0,128.0,False,0.0080772369184313,1.6025802674820209,0.24666639812927513,10,94.0,False,6,False,-3939.590087890625,-2508.530029296875,989.0399780273438,-3560.4000854492188,11797.19970703125,-8947.60009765625,1532.7000427246094,-474.7999954223633,5781.400146484375,0.0,0.5621934669378595,1.5021974837819223,2.825010993596094,112.72154235839844,0.03472280129790306,220,,True,2.0,,
-3640.7099609375,605.760009765625,17.0,-2854.2999267578125,21955.2001953125,3.3000001311302185,0.0,0.7000000029802322,4.399999976158142,255.0,255.0,False,0.00959930388318831,1.7006975232036234,-6.374052716172083e-05,255.0,False,6,False,6,-3900.43994140625,-2577.5,27.15999984741211,-226.90000534057617,14055.799560546875,50.300002098083496,-16.399999856948853,43.09999942779541,-112.60000228881836,166.0,128.0,False,0.011773244727666016,1.583004642028877,0.26069924973905734,10,94.0,False,6,False,-3945.530029296875,-2488.8701171875,974.0,-3558.599853515625,11791.199951171875,-9051.300048828125,1532.7000427246094,-474.7999954223633,5781.400146484375,0.0,0.536487471269788,1.5940627097638782,2.8164090711183802,112.75625610351562,0.034722600132226944,220,,True,2.0,,
-3666.860107421875,788.25,17.0,-3603.900146484375,21805.30029296875,3.400000035762787,-0.29999999329447746,2.3999999463558197,1250.5000305175781,255.0,255.0,False,0.00959110181979202,1.7492737625064225,0.00016112706851453175,255.0,False,6,False,6,-3900.43994140625,-2577.5,27.15999984741211,-226.90000534057617,14055.799560546875,50.300002098083496,-16.399999856948853,43.09999942779541,-112.60000228881836,166.0,128.0,False,0.011773244727666016,1.583004642028877,0.26069924973905734,10,94.0,False,6,False,-3957.3701171875,-2449.590087890625,943.3900146484375,-3555.0,11779.200439453125,-9258.499755859375,1532.7000427246094,-474.7999954223633,5781.400146484375,0.0,0.48758667933589983,1.7747334868258973,2.7917642866446464,112.79096984863281,0.034722696989774704,220,,True,2.0,,
-3666.860107421875,788.25,17.0,-3603.900146484375,21805.30029296875,3.400000035762787,-0.29999999329447746,2.3999999463558197,1250.5000305175781,255.0,0.0,False,0.00959110181979202,1.7492737625064225,0.00016112706851453175,255.0,False,6,False,6,-3900.43994140625,-2577.5,27.15999984741211,-226.90000534057617,14055.799560546875,50.300002098083496,-16.399999856948853,43.09999942779541,-112.60000228881836,166.0,128.0,False,0.011773244727666016,1.583004642028877,0.26069924973905734,10,94.0,False,6,False,-3969.2099609375,-2410.35009765625,912.0999755859375,-3551.400146484375,11767.19970703125,-9465.599975585938,1532.7000427246094,-474.7999954223633,5781.400146484375,0.0,0.44330310447372495,1.9524892986820348,2.7583451407634074,112.82568359375,0.034722700715065,220,,True,2.0,,
-3710.409912109375,985.3699951171875,17.0,-5909.0997314453125,21144.19921875,3.4999999403953552,0.09999999776482582,-1.0000000149011612,1786.1000061035156,255.0,0.0,False,0.009594271804298572,1.8964547606934155,0.0001458197647457343,255.0,False,6,False,6,-3901.340087890625,-2461.7099609375,27.389999389648438,-41.99999809265137,13306.800537109375,13.09999942779541,-10.499999523162842,-24.200000762939453,-29.90000009536743,124.0,128.0,False,0.012632150404072855,1.578165421870952,0.2601713434311974,10,94.0,False,6,False,-3989.919921875,-2341.780029296875,855.6799926757812,-3545.10009765625,11746.199951171875,-9827.39990234375,1532.7000427246094,-474.7999954223633,5781.400146484375,0.0,0.3808028905862568,2.2597557017494143,2.682946111435814,112.86039733886719,0.034722700715065,220,,True,2.0,,
-3710.409912109375,985.3699951171875,17.0,-5909.0997314453125,21144.19921875,3.4999999403953552,0.09999999776482582,-1.0000000149011612,1786.1000061035156,255.0,0.0,False,0.009594271804298572,1.8964547606934155,0.0001458197647457343,255.0,False,6,False,6,-3901.340087890625,-2461.7099609375,27.389999389648438,-41.99999809265137,13306.800537109375,13.09999942779541,-10.499999523162842,-24.200000762939453,-29.90000009536743,124.0,128.0,False,0.012632150404072855,1.578165421870952,0.2601713434311974,10,94.0,False,6,False,-3995.820068359375,-2322.2099609375,839.1699829101562,-3543.2998657226562,11740.2001953125,-9930.599975585938,1532.7000427246094,-474.7999954223633,5781.400146484375,0.0,0.36711725459258143,2.3470993142069094,2.6582800621154448,112.89511108398438,0.034722600132226944,220,,True,2.0,,
-3710.409912109375,985.3699951171875,17.0,-5909.0997314453125,21144.19921875,3.4999999403953552,0.09999999776482582,-1.0000000149011612,1786.1000061035156,255.0,0.0,False,0.009594271804298572,1.8964547606934155,0.0001458197647457343,255.0,False,6,False,6,-3901.330078125,-2355.570068359375,27.420000076293945,23.80000114440918,10347.900390625,-1.1999999731779099,-2.0000000298023224,-22.40000009536743,-6.3999998569488525,128.0,128.0,False,0.013292463472566973,1.5770391163827948,0.2578889143481739,10,94.0,False,6,False,-4002.89990234375,-2283.9599609375,807.0499877929688,2123.800048828125,10695.30029296875,-8445.10009765625,949.4000244140625,2577.3001098632812,5334.2999267578125,0.0,0.3148855755661019,2.5531965901867344,2.629902750818517,112.92982482910156,0.034722600132226944,220,,True,2.0,,
-3768.090087890625,1158.260009765625,17.0,-7403.2000732421875,20547.7001953125,3.400000035762787,1.899999976158142,-4.4999998807907104,-581.8999862670898,255.0,0.0,True,0.00959696144893896,1.9550151576087387,-0.0003095892899139244,255.0,False,6,False,6,-3901.330078125,-2355.570068359375,27.420000076293945,23.80000114440918,10347.900390625,-1.1999999731779099,-2.0000000298023224,-22.40000009536743,-6.3999998569488525,128.0,128.0,False,0.013292463472566973,1.5770391163827948,0.2578889143481739,10,94.0,False,6,False,-3995.820068359375,-2248.330078125,778.469970703125,2121.3999938964844,10684.100341796875,-8652.999877929688,949.4000244140625,2577.3001098632812,5334.2999267578125,0.0,0.22441329362699758,2.7347737728064034,2.643579771462749,112.96453857421875,0.03472280129790306,220,,True,2.0,,
-3768.090087890625,1158.260009765625,17.0,-7403.2000732421875,20547.7001953125,3.400000035762787,1.899999976158142,-4.4999998807907104,-581.8999862670898,255.0,0.0,True,0.00959696144893896,1.9550151576087387,-0.0003095892899139244,255.0,False,6,False,6,-3901.330078125,-2355.570068359375,27.420000076293945,23.80000114440918,10347.900390625,-1.1999999731779099,-2.0000000298023224,-22.40000009536743,-6.3999998569488525,128.0,128.0,False,0.013292463472566973,1.5770391163827948,0.2578889143481739,10,94.0,False,6,False,-3988.739990234375,-2212.739990234375,749.2000122070312,2118.9999389648438,10672.900390625,-8860.599975585938,949.4000244140625,2577.3001098632812,5334.2999267578125,0.0,0.1330369435053644,2.9121393506064694,2.6403506462295434,112.99925231933594,0.034722499549388885,220,,True,2.0,,
-3816.580078125,1295.449951171875,17.209999084472656,-6919.2999267578125,20680.10009765625,123.29999923706055,286.70000076293945,542.2000122070312,-1520.0,255.0,0.0,True,0.0022260868463521047,1.8759665121857412,0.006455852362766413,255.0,False,6,False,6,-3900.929931640625,-2269.280029296875,27.360000610351562,125.20000457763672,10424.89990234375,-29.600000381469727,-56.90000057220459,-29.600000381469727,-243.79999160766602,191.0,96.0,False,0.014098760750722418,1.5727197088980844,0.2560604009893751,10,94.0,False,6,False,-3981.679931640625,-2177.18994140625,719.22998046875,2116.6000366210938,10662.099609375,-9068.099975585938,949.4000244140625,2577.3001098632812,5334.2999267578125,0.0,0.043631585845685335,3.088384685612961,2.621085499452364,113.03396606445312,0.034722499549388885,220,,True,2.0,,
-3816.580078125,1295.449951171875,17.209999084472656,-6919.2999267578125,20680.10009765625,123.29999923706055,286.70000076293945,542.2000122070312,-1520.0,255.0,0.0,True,0.0022260868463521047,1.8759665121857412,0.006455852362766413,255.0,False,6,False,6,-3900.929931640625,-2269.280029296875,27.360000610351562,125.20000457763672,10424.89990234375,-29.600000381469727,-56.90000057220459,-29.600000381469727,-243.79999160766602,191.0,96.0,False,0.014098760750722418,1.5727197088980844,0.2560604009893751,10,94.0,False,6,False,-3971.1201171875,-2123.929931640625,672.97998046875,2113.000030517578,10645.899658203125,-9378.900146484375,949.4000244140625,2577.3001098632812,5334.2999267578125,0.0,-0.08063599852794608,-2.9266066464609066,2.563568956972708,113.06867980957031,0.034722600132226944,220,,True,2.0,,
-3864.330078125,1469.9000244140625,19.649999618530273,-4593.999938964844,21110.70068359375,438.80001068115234,173.70000839233398,1476.1000061035156,-2368.9999389648438,255.0,0.0,True,-0.008024546243582408,1.715352088352552,0.09468320743429444,255.0,False,6,False,6,-3896.77001953125,-2181.110107421875,26.399999618530273,944.8999786376953,10874.100341796875,-202.29999542236328,-320.29998779296875,-301.299991607666,-1589.9000549316406,255.0,17.0,False,0.031215116877074518,1.4933994233446926,0.24451156661890502,10,91.01311831833213,True,6,False,-3967.60009765625,-2106.18994140625,657.219970703125,2111.7999267578125,10640.50048828125,-9482.2998046875,949.4000244140625,2577.3001098632812,5334.2999267578125,0.0,-0.11804537719686445,-2.835056711662568,2.537080336278944,113.1033935546875,0.034722499549388885,220,,True,2.0,,
-3864.330078125,1469.9000244140625,19.649999618530273,-4593.999938964844,21110.70068359375,438.80001068115234,173.70000839233398,1476.1000061035156,-2368.9999389648438,255.0,0.0,True,-0.008024546243582408,1.715352088352552,0.09468320743429444,255.0,False,6,False,6,-3896.77001953125,-2181.110107421875,26.399999618530273,944.8999786376953,10874.100341796875,-202.29999542236328,-320.29998779296875,-301.299991607666,-1589.9000549316406,255.0,17.0,False,0.031215116877074518,1.4933994233446926,0.24451156661890502,10,88.02623663666427,True,6,False,-3955.280029296875,-2044.18994140625,600.7000122070312,2107.5999450683594,10621.600341796875,-9844.099731445312,949.4000244140625,2577.3001098632812,5334.2999267578125,0.0,-0.22637148052802297,-2.5027922606339232,2.418091486437026,113.13810729980469,0.034722499549388885,220,,True,2.0,,
-3864.330078125,1469.9000244140625,19.649999618530273,-4593.999938964844,21110.70068359375,438.80001068115234,173.70000839233398,1476.1000061035156,-2368.9999389648438,255.0,0.0,True,-0.008024546243582408,1.715352088352552,0.09468320743429444,255.0,False,6,False,6,-3896.77001953125,-2181.110107421875,26.399999618530273,944.8999786376953,10874.100341796875,-202.29999542236328,-320.29998779296875,-301.299991607666,-1589.9000549316406,255.0,17.0,False,0.031215116877074518,1.4933994233446926,0.24451156661890502,10,85.0393549549964,True,6,False,-3948.260009765625,-2008.81005859375,567.4500122070312,2105.2000427246094,10610.799560546875,-10050.499877929688,949.4000244140625,2577.3001098632812,5334.2999267578125,0.0,-0.26859306504194436,-2.304353226426417,2.3344339907069944,113.17282104492188,0.034722499549388885,220,,True,2.0,,
-3892.050048828125,1663.7099609375,25.25,-1959.9000549316406,21078.89892578125,471.89998626708984,-490.40000915527344,945.5999755859375,-2823.3999633789062,255.0,0.0,False,0.032876271876946854,1.4774211673597946,0.22749329749109076,255.0,False,6,False,6,-3882.0,-2075.8798828125,23.489999771118164,2060.5999755859375,11986.800537109375,-394.50000762939453,-267.7000045776367,-754.4000244140625,-693.7000274658203,255.0,128.0,False,0.051474467039242695,1.3592920852895172,0.18476529268824207,10,82.0524646210414,True,6,False,-3941.260009765625,-1973.4599609375,533.52001953125,2102.7999877929688,10600.0,-10256.700439453125,949.4000244140625,2577.3001098632812,5334.2999267578125,0.0,-0.2937764179576749,-2.1010116725964747,2.2429381382456626,113.20753479003906,0.034722600132226944,220,,True,2.0,,
-3892.050048828125,1663.7099609375,25.25,-1959.9000549316406,21078.89892578125,471.89998626708984,-490.40000915527344,945.5999755859375,-2823.3999633789062,255.0,0.0,False,0.032876271876946854,1.4774211673597946,0.22749329749109076,255.0,False,6,False,6,-3882.0,-2075.8798828125,23.489999771118164,2060.5999755859375,11986.800537109375,-394.50000762939453,-267.7000045776367,-754.4000244140625,-693.7000274658203,255.0,128.0,False,0.051474467039242695,1.3592920852895172,0.18476529268824207,10,83.0,False,6,False,-3934.260009765625,-1938.1500244140625,498.8999938964844,2100.399932861328,10589.200439453125,-10462.7001953125,949.4000244140625,2577.3001098632812,5334.2999267578125,0.0,-0.3005692520830834,-1.8951288805589988,2.1475777056030867,113.24224853515625,0.034722499549388885,220,,True,2.0,,
-3903.090087890625,1838.1600341796875,28.1299991607666,-742.6999664306641,20759.599609375,308.4000015258789,-320.49999237060547,879.0000152587891,-2876.6000366210938,255.0,0.0,False,0.07697791628572774,1.239150434114452,0.27985533694912035,255.0,False,6,False,6,-3861.64990234375,-1974.550048828125,20.010000228881836,2661.7001342773438,12146.500244140625,-380.6999969482422,237.99999237060547,-1005.1000213623047,-110.39999961853027,130.0,128.0,False,0.03786881066638172,1.331524892474374,0.10896455068507863,10,83.0,False,6,False,-3927.260009765625,-1902.8699951171875,463.6000061035156,2098.000030517578,10578.399658203125,-10668.499755859375,949.4000244140625,2577.3001098632812,5334.2999267578125,0.0,-0.2885872625597605,-1.6896608417710244,2.0528499226851906,113.27696228027344,0.03472280129790306,220,,True,2.0,,
-3903.090087890625,1838.1600341796875,28.1299991607666,-742.6999664306641,20759.599609375,308.4000015258789,-320.49999237060547,879.0000152587891,-2876.6000366210938,255.0,0.0,False,0.07697791628572774,1.239150434114452,0.27985533694912035,255.0,False,6,False,6,-3861.64990234375,-1974.550048828125,20.010000228881836,2661.7001342773438,12146.500244140625,-380.6999969482422,237.99999237060547,-1005.1000213623047,-110.39999961853027,130.0,128.0,False,0.03786881066638172,1.331524892474374,0.10896455068507863,10,83.0,False,6,False,-3920.260009765625,-1867.6300048828125,427.6099853515625,2095.5999755859375,10567.60009765625,-10874.100341796875,949.4000244140625,2577.3001098632812,5334.2999267578125,0.0,-0.25848812468827337,-1.4874789831628503,1.9631716015985645,113.31167602539062,0.034722600132226944,220,,True,2.0,,
-3903.090087890625,1838.1600341796875,28.1299991607666,-742.6999664306641,20759.599609375,308.4000015258789,-320.49999237060547,879.0000152587891,-2876.6000366210938,255.0,0.0,False,0.07697791628572774,1.239150434114452,0.27985533694912035,255.0,False,6,False,6,-3845.080078125,-1894.6800537109375,18.280000686645508,2249.9000549316406,11855.400390625,-93.4000015258789,-70.50000190734863,-428.8999938964844,1122.0999908447266,128.0,212.0,False,0.018592740914615886,1.3660486500651288,0.06004193411660721,10,83.0,False,6,False,-3913.2900390625,-1832.4300537109375,390.94000244140625,2093.2000732421875,10556.800537109375,-11079.49951171875,949.4000244140625,2577.3001098632812,5334.2999267578125,0.0,-0.2118860316095815,-1.2906935876094259,1.8822744011722228,113.34638977050781,0.034722600132226944,220,,True,2.0,,
-3898.340087890625,2022.22998046875,28.15999984741211,1751.4999389648438,19242.5,-425.6999969482422,-580.2000045776367,-705.4000091552734,-2867.60009765625,255.0,0.0,False,0.11511531658261219,0.9759002497832466,0.26220602004544685,255.0,False,6,False,6,-3845.080078125,-1894.6800537109375,18.280000686645508,2249.9000549316406,11855.400390625,-93.4000015258789,-70.50000190734863,-428.8999938964844,1122.0999908447266,128.0,212.0,False,0.018592740914615886,1.3660486500651288,0.06004193411660721,10,83.0,False,6,False,-3908.070068359375,-1806.050048828125,362.9800109863281,2091.3999938964844,10548.699951171875,-11233.399658203125,949.4000244140625,2577.3001098632812,5334.2999267578125,0.0,-0.16741757956406178,-1.147235105950269,1.829066358067718,113.381103515625,0.03472280129790306,220,,True,2.0,,
-3898.340087890625,2022.22998046875,28.15999984741211,1751.4999389648438,19242.5,-425.6999969482422,-580.2000045776367,-705.4000091552734,-2867.60009765625,255.0,0.0,False,0.11511531658261219,0.9759002497832466,0.26220602004544685,255.0,False,6,False,6,-3845.080078125,-1894.6800537109375,18.280000686645508,2249.9000549316406,11855.400390625,-93.4000015258789,-70.50000190734863,-428.8999938964844,1122.0999908447266,128.0,212.0,False,0.018592740914615886,1.3660486500651288,0.06004193411660721,10,83.0,False,6,False,-3897.6298828125,-1753.3499755859375,305.9200134277344,2087.7999877929688,10532.5,-11540.799560546875,949.4000244140625,2577.3001098632812,5334.2999267578125,0.0,-0.058848341768925165,-0.8706028438467774,1.745045151386553,113.41581726074219,0.034722596406936646,219,,True,2.0,,
-3870.030029296875,2169.679931640625,21.84000015258789,4815.0,16159.7998046875,-754.5999908447266,-954.7000122070312,-1666.7999267578125,-2871.4999389648438,255.0,0.0,False,0.08870515689220826,0.7237369994624235,0.1418696887344519,255.0,False,6,False,6,-3827.7900390625,-1787.739990234375,17.719999313354492,1659.4999694824219,11591.800537109375,-62.69999980926514,-28.499999046325684,-312.90000915527344,412.5,138.0,128.0,False,0.017257747941897234,1.4501588319791197,0.027293555952748703,10,83.0,False,6,False,-3894.14990234375,-1735.81005859375,286.55999755859375,2086.6000366210938,10527.099609375,-11643.199462890625,949.4000244140625,2577.3001098632812,5334.2999267578125,0.0,-0.018099874480586368,-0.7808808799960179,1.724197610041804,113.45053100585938,0.034722700715065,219,,True,2.0,,
-3870.030029296875,2169.679931640625,21.84000015258789,4815.0,16159.7998046875,-754.5999908447266,-954.7000122070312,-1666.7999267578125,-2871.4999389648438,255.0,0.0,False,0.08870515689220826,0.7237369994624235,0.1418696887344519,255.0,False,6,False,6,-3827.7900390625,-1787.739990234375,17.719999313354492,1659.4999694824219,11591.800537109375,-62.69999980926514,-28.499999046325684,-312.90000915527344,412.5,138.0,128.0,False,0.017257747941897234,1.4501588319791197,0.027293555952748703,10,83.0,False,6,False,-3887.18994140625,-1700.739990234375,247.32000732421875,2084.199981689453,10516.300048828125,-11847.80029296875,949.4000244140625,2577.3001098632812,5334.2999267578125,0.0,0.06812126601913622,-0.6037071852873451,1.6937768717954933,113.48524475097656,0.034722700715065,219,,True,2.0,,
-3870.030029296875,2169.679931640625,21.84000015258789,4815.0,16159.7998046875,-754.5999908447266,-954.7000122070312,-1666.7999267578125,-2871.4999389648438,255.0,0.0,False,0.08870515689220826,0.7237369994624235,0.1418696887344519,255.0,False,6,False,6,-3815.719970703125,-1690.800048828125,17.209999084472656,1319.6000671386719,11668.199462890625,-48.89999866485596,38.499999046325684,-187.39999771118164,101.30000114440918,160.0,128.0,False,0.015796208060322118,1.4663060737704443,0.005637455169609071,10,83.0,False,6,False,-3880.239990234375,-1665.7099609375,207.39999389648438,2081.7999267578125,10505.50048828125,-12052.19970703125,949.4000244140625,2577.3001098632812,5334.2999267578125,0.0,0.15835742390641622,-0.4274628056650973,1.6788837710742779,113.51995849609375,0.03472280129790306,219,,True,2.0,,
-3816.43994140625,2284.52001953125,16.420000076293945,7679.1998291015625,11648.499755859375,-309.89999771118164,-112.10000038146973,-719.3000030517578,-3065.4000854492188,255.0,0.0,False,0.01711780189549394,0.46972447549959695,0.01583965848351996,255.0,False,6,False,6,-3815.719970703125,-1690.800048828125,17.209999084472656,1319.6000671386719,11668.199462890625,-48.89999866485596,38.499999046325684,-187.39999771118164,101.30000114440918,160.0,128.0,False,0.015796208060322118,1.4663060737704443,0.005637455169609071,10,80.01310101375785,True,6,False,-3873.320068359375,-1630.7099609375,166.8000030517578,2079.4000244140625,10494.69970703125,-12256.400146484375,949.4000244140625,2577.3001098632812,5334.2999267578125,0.0,0.24979035704002112,-0.24925590779369874,1.680250745453098,113.55467224121094,0.034722700715065,219,,True,2.0,,
-3816.43994140625,2284.52001953125,16.420000076293945,7679.1998291015625,11648.499755859375,-309.89999771118164,-112.10000038146973,-719.3000030517578,-3065.4000854492188,255.0,0.0,False,0.01711780189549394,0.46972447549959695,0.01583965848351996,255.0,False,6,False,6,-3815.719970703125,-1690.800048828125,17.209999084472656,1319.6000671386719,11668.199462890625,-48.89999866485596,38.499999046325684,-187.39999771118164,101.30000114440918,160.0,128.0,False,0.015796208060322118,1.4663060737704443,0.005637455169609071,10,77.0246279521655,True,6,False,-3873.699951171875,-1593.2099609375,142.3699951171875,-5130.10009765625,13311.300048828125,-196.5999984741211,794.4999694824219,2024.6000671386719,5319.5001220703125,0.0,0.3300461470846153,-0.06674500879020488,1.697149824967594,113.58940887451172,0.03474099934101105,219,,True,2.0,,
