I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,Robloxlegend844,Robloxlegend844,Robloxlegend844,Robloxlegend844,Robloxlegend844,Robloxlegend844,Robloxlegend844,Robloxlegend844,Robloxlegend844,Robloxlegend844,Robloxlegend844,Robloxlegend844,Robloxlegend844,Robloxlegend844,Robloxlegend844,Robloxlegend844,Robloxlegend844,Robloxlegend844,Robloxlegend844,Robloxlegend844,ball,ball,ball,ball,ball,ball,ball,ball,ball,ball,ball,ball,ball,game,game,game,game,game,game,I007I,Robloxlegend844
pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,ang_vel_x,ang_vel_y,ang_vel_z,throttle,steer,handbrake,rot_x,rot_y,rot_z,dodge_active,double_jump_active,jump_active,boost,boost_active,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,ang_vel_x,ang_vel_y,ang_vel_z,throttle,steer,handbrake,rot_x,rot_y,rot_z,boost,boost_active,double_jump_active,dodge_active,jump_active,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,ang_vel_x,ang_vel_y,ang_vel_z,hit_team_no,rot_x,rot_y,rot_z,time,delta,seconds_remaining,replicated_seconds_remaining,ball_has_been_hit,goal_number,boost_collect,boost_collect
4082.72998046875,-1012.9400024414062,265.1600036621094,648.0999755859375,-6364.5001220703125,13635.699462890625,-1837.2000122070312,-2744.2001342773438,773.3000183105469,238.0,0.0,False,-1.2456698762778358,-1.5457879311377338,1.5266834795658992,2,False,2,199.0,False,4080.929931640625,-1144.0899658203125,415.1600036621094,-368.1999969482422,-3026.300048828125,15077.2998046875,-2267.7000427246094,175.59999465942383,-44.29999828338623,254.0,182.0,,-1.4889926069298072,-1.5917295537626397,1.598258217265116,92.0,False,False,10,10,3955.820068359375,-2565.1201171875,579.1799926757812,-800.8000183105469,-8572.7001953125,4715.899963378906,2559.7000122070312,3940.4998779296875,3730.8999633789062,1.0,-0.2943069968552095,1.5975321607865207,-2.502589785472381,108.9583969116211,0.03725519776344299,231,,True,3.0,,
4080.969970703125,-1052.8499755859375,379.6199951171875,-369.3000030517578,-3674.7000122070312,13643.299560546875,-1496.0000610351562,278.799991607666,-91.19999885559082,238.0,0.0,False,-1.3867797206448818,-1.6372984694593236,1.6373520963477657,2,False,2,199.0,False,4080.929931640625,-1144.0899658203125,415.1600036621094,-368.1999969482422,-3026.300048828125,15077.2998046875,-2267.7000427246094,175.59999465942383,-44.29999828338623,254.0,182.0,,-1.4889926069298072,-1.5917295537626397,1.598258217265116,92.0,False,False,10,10,3953.139892578125,-2593.679931640625,594.4400024414062,-800.0,-8563.900146484375,4494.2999267578125,2559.7000122070312,3940.4998779296875,3730.8999633789062,1.0,-0.38828536634608146,1.6775528484279594,-2.3696838719095092,108.9965591430664,0.03815919905900955,231,,True,3.0,,
4080.969970703125,-1052.8499755859375,379.6199951171875,-369.3000030517578,-3674.7000122070312,13643.299560546875,-1496.0000610351562,278.799991607666,-91.19999885559082,237.0,0.0,False,-1.3867797206448818,-1.6372984694593236,1.6373520963477657,2,False,2,199.0,False,4080.929931640625,-1144.0899658203125,415.1600036621094,-368.1999969482422,-3026.300048828125,15077.2998046875,-2267.7000427246094,175.59999465942383,-44.29999828338623,254.0,182.0,,-1.4889926069298072,-1.5917295537626397,1.598258217265116,92.0,False,False,10,10,3950.4599609375,-2622.199951171875,608.9600219726562,-799.1999816894531,-8555.10009765625,4273.0999755859375,2559.7000122070312,3940.4998779296875,3730.8999633789062,1.0,-0.4913392740812271,1.746540635236231,-2.2393665388672623,109.03460693359375,0.03804830089211464,231,,True,3.0,,
4080.969970703125,-1052.8499755859375,379.6199951171875,-369.3000030517578,-3674.7000122070312,13643.299560546875,-1496.0000610351562,278.799991607666,-91.19999885559082,237.0,0.0,False,-1.3867797206448818,-1.6372984694593236,1.6373520963477657,2,False,2,199.0,False,4079.35009765625,-1162.760009765625,538.7899780273438,-86.99999809265137,-1733.699951171875,14577.900390625,-311.5999984741211,51.39999866485596,3.6000001430511475,254.0,0.0,,-1.5491473661177608,1.2765908050253234,-1.2726767534176124,92.0,False,False,10,10,3947.780029296875,-2650.699951171875,622.739990234375,-798.3999633789062,-8546.300048828125,4052.0001220703125,2559.7000122070312,3940.4998779296875,3730.8999633789062,1.0,-0.6016265502729534,1.803345420684061,-2.109198065617591,109.07254028320312,0.037933800369501114,231,,True,3.0,,
4079.360107421875,-1075.3299560546875,491.3800048828125,-92.20000267028809,-2064.7000122070312,13238.399658203125,-830.9999847412109,130.9000015258789,-312.8000068664551,237.0,0.0,False,-1.4862327239203408,-1.5402723468827513,1.532414597242764,2,False,2,199.0,False,4079.35009765625,-1162.760009765625,538.7899780273438,-86.99999809265137,-1733.699951171875,14577.900390625,-311.5999984741211,51.39999866485596,3.6000001430511475,254.0,0.0,,-1.5491473661177608,1.2765908050253234,-1.2726767534176124,92.0,False,False,10,10,3945.1201171875,-2679.169921875,635.780029296875,-797.6000213623047,-8537.5,3831.199951171875,2559.7000122070312,3940.4998779296875,3730.8999633789062,1.0,-0.7173248075765658,1.8458714214115985,-1.9755663295700934,109.11109161376953,0.03854919970035553,231,,True,3.0,,
4079.360107421875,-1075.3299560546875,491.3800048828125,-92.20000267028809,-2064.7000122070312,13238.399658203125,-830.9999847412109,130.9000015258789,-312.8000068664551,236.0,0.0,False,-1.4862327239203408,-1.5402723468827513,1.532414597242764,2,False,2,199.0,False,4079.02001953125,-1175.2099609375,668.9299926757812,-17.000000476837158,-1246.6999816894531,13908.599853515625,759.8000335693359,21.600000858306885,-29.30000066757202,255.0,0.0,,-1.554791870157512,-0.9934510112498965,1.00268290872604,92.0,False,False,10,10,3941.820068359375,-2714.719970703125,651.0499877929688,-796.6000366210938,-8526.500244140625,3555.4000854492188,2559.7000122070312,3940.4998779296875,3730.8999633789062,1.0,-0.8666364199854169,1.8726858390095285,-1.7948891464188752,109.14898681640625,0.03789300099015236,231,,True,3.0,,
4079.02001953125,-1088.5799560546875,610.5499877929688,-12.200000286102295,-1110.2999877929688,12802.5,-155.20000457763672,26.90000057220459,52.199997901916504,236.0,0.0,False,-1.5297424334955163,-1.388461788967693,1.3792586481231792,2,False,2,199.0,False,4079.02001953125,-1175.2099609375,668.9299926757812,-17.000000476837158,-1246.6999816894531,13908.599853515625,759.8000335693359,21.600000858306885,-29.30000066757202,255.0,0.0,,-1.554791870157512,-0.9934510112498965,1.00268290872604,92.0,False,False,10,10,3937.860107421875,-2757.31005859375,667.8699951171875,-795.4000091552734,-8513.300170898438,3224.89990234375,2559.7000122070312,3940.4998779296875,3730.8999633789062,1.0,-1.0462516785458245,1.8424015956233166,-1.530064531870905,109.18617248535156,0.03718400001525879,231,,True,3.0,,
4079.02001953125,-1088.5799560546875,610.5499877929688,-12.200000286102295,-1110.2999877929688,12802.5,-155.20000457763672,26.90000057220459,52.199997901916504,236.0,0.0,False,-1.5297424334955163,-1.388461788967693,1.3792586481231792,2,False,2,199.0,False,4078.97998046875,-1187.6600341796875,782.530029296875,-1.2999999523162842,-1775.8999633789062,13397.39990234375,1013.8999938964844,9.700000286102295,-37.10000038146973,255.0,0.0,,-1.4786156836569608,-1.4656717997143276,1.4714763698863824,92.0,False,False,10,10,3935.219970703125,-2785.669921875,678.1599731445312,-794.5999908447266,-8504.500122070312,3004.89990234375,2559.7000122070312,3940.4998779296875,3730.8999633789062,1.0,-1.1595062782892456,1.7507515648715322,-1.2883776993516671,109.22378540039062,0.03761550039052963,231,,True,3.0,,
4078.989990234375,-1097.0699462890625,715.4600219726562,-1.4000000059604645,-1079.8999786376953,12406.800537109375,610.0,9.800000190734863,32.10000038146973,235.0,0.0,False,-1.5009076744285967,-1.4390014183376396,1.433817889204302,2,False,2,199.0,False,4078.97998046875,-1187.6600341796875,782.530029296875,-1.2999999523162842,-1775.8999633789062,13397.39990234375,1013.8999938964844,9.700000286102295,-37.10000038146973,255.0,0.0,,-1.4786156836569608,-1.4656717997143276,1.4714763698863824,92.0,False,False,10,10,3932.580078125,-2814.0,687.719970703125,-793.7999725341797,-8495.700073242188,2785.10009765625,2559.7000122070312,3940.4998779296875,3730.8999633789062,1.0,-1.2561164886797642,1.5460799532795817,-0.9369819204280523,109.26099395751953,0.03721049800515175,231,,True,3.0,,
4078.989990234375,-1097.0699462890625,715.4600219726562,-1.4000000059604645,-1079.8999786376953,12406.800537109375,610.0,9.800000190734863,32.10000038146973,232.0,0.0,False,-1.5009076744285967,-1.4390014183376396,1.433817889204302,2,False,2,199.0,False,4078.97998046875,-1206.199951171875,891.739990234375,1.2999999523162842,-2638.2000732421875,12845.50048828125,1782.2000122070312,5.299999713897705,-43.29999923706055,254.0,0.0,,-1.3628781700577375,-1.5238778482188116,1.5267773487056149,92.0,False,False,10,10,3929.93994140625,-2842.300048828125,696.5499877929688,-793.0000305175781,-8486.900024414062,2565.4998779296875,2559.7000122070312,3940.4998779296875,3730.8999633789062,1.0,-1.3133943303742954,1.1665419298059903,-0.4126270684280369,109.29901885986328,0.03802520036697388,231,,True,3.0,,
4078.989990234375,-1110.6400146484375,816.4600219726562,-1.8000000715255737,-2170.8999633789062,11864.3994140625,1921.0000610351562,-4.099999964237213,34.60000038146973,205.0,0.0,False,-1.3768087002448506,-1.521399075711994,1.520739845577091,2,False,2,199.0,False,4078.97998046875,-1206.199951171875,891.739990234375,1.2999999523162842,-2638.2000732421875,12845.50048828125,1782.2000122070312,5.299999713897705,-43.29999923706055,254.0,0.0,,-1.3628781700577375,-1.5238778482188116,1.5267773487056149,92.0,False,False,10,10,3925.97998046875,-2884.699951171875,708.4199829101562,-791.8000030517578,-8473.699951171875,2236.6000366210938,2559.7000122070312,3940.4998779296875,3730.8999633789062,1.0,-1.273378831907339,0.5116115318512723,0.4590301617568283,109.33612823486328,0.0371118001639843,231,,True,3.0,,
4078.989990234375,-1110.6400146484375,816.4600219726562,-1.8000000715255737,-2170.8999633789062,11864.3994140625,1921.0000610351562,-4.099999964237213,34.60000038146973,186.0,0.0,False,-1.3768087002448506,-1.521399075711994,1.520739845577091,2,False,2,199.0,False,4078.97998046875,-1206.199951171875,891.739990234375,1.2999999523162842,-2638.2000732421875,12845.50048828125,1782.2000122070312,5.299999713897705,-43.29999923706055,254.0,0.0,,-1.3628781700577375,-1.5238778482188116,1.5267773487056149,92.0,False,False,10,10,3923.340087890625,-2912.929931640625,715.4199829101562,-790.9999847412109,-8464.89990234375,2017.5999450683594,2559.7000122070312,3940.4998779296875,3730.8999633789062,1.0,-1.1830177478124482,0.27196041813809035,0.8448514689616978,109.37357330322266,0.03745270147919655,231,,True,3.0,,
4078.989990234375,-1110.6400146484375,816.4600219726562,-1.8000000715255737,-2170.8999633789062,11864.3994140625,1921.0000610351562,-4.099999964237213,34.60000038146973,184.0,0.0,True,-1.3768087002448506,-1.521399075711994,1.520739845577091,2,False,2,199.0,False,4078.97998046875,-1235.050048828125,995.0599975585938,-0.7000000029802322,-4221.000061035156,11967.19970703125,2147.7999877929688,2.5,-7.200000286102295,254.0,0.0,,-1.194646999103664,-1.5448703810982827,1.5467187673382257,92.0,False,False,10,10,3922.02001953125,-2927.030029296875,718.6500244140625,-790.5999755859375,-8460.499877929688,1908.2000732421875,2559.7000122070312,3940.4998779296875,3730.8999633789062,1.0,-1.1291409068698601,0.20465733409912049,0.9862738789532711,109.41131591796875,0.037744298577308655,231,,True,3.0,,
4078.989990234375,-1139.3800048828125,920.739990234375,-3.0000001192092896,-3993.0999755859375,10889.000244140625,2236.699981689453,-1.5000000596046448,4.300000071525574,180.0,0.0,True,-1.1816082855862453,-1.5455328486824704,1.5471969626344244,2,False,2,199.0,False,4078.97998046875,-1235.050048828125,995.0599975585938,-0.7000000029802322,-4221.000061035156,11967.19970703125,2147.7999877929688,2.5,-7.200000286102295,254.0,0.0,,-1.194646999103664,-1.5448703810982827,1.5467187673382257,92.0,False,False,10,10,3918.06005859375,-2969.2900390625,727.22998046875,-789.4000244140625,-8447.2998046875,1580.2999877929688,2559.7000122070312,3940.4998779296875,3730.8999633789062,1.0,-0.9536778019763541,0.12004015907438596,1.2995726761038153,109.44898223876953,0.03766210004687309,231,,True,3.0,,
4078.989990234375,-1139.3800048828125,920.739990234375,-3.0000001192092896,-3993.0999755859375,10889.000244140625,2236.699981689453,-1.5000000596046448,4.300000071525574,177.0,0.0,True,-1.1816082855862453,-1.5455328486824704,1.5471969626344244,2,False,2,199.0,False,4078.97998046875,-1283.8599853515625,1097.8900146484375,-1.7000000178813934,-6241.400146484375,10525.799560546875,2274.499969482422,0.0,0.5999999865889549,255.0,0.0,,-0.9904363776624335,-1.5534048933199922,1.5561837403702459,92.0,False,False,10,10,3913.43994140625,-3018.52001953125,735.1699829101562,-788.0000305175781,-8431.900024414062,1198.3000183105469,2559.7000122070312,3940.4998779296875,3730.8999633789062,1.0,-0.7435947760126763,0.13636074910324886,1.5675141886308412,109.48616790771484,0.037181202322244644,231,,True,3.0,,
4078.989990234375,-1180.510009765625,1005.5599975585938,-3.0000001192092896,-5660.9002685546875,9544.600219726562,2370.8999633789062,-0.19999999552965164,0.29999999329447746,158.0,0.0,True,-0.9903956452411433,-1.5533077495428884,1.5561104979840714,2,False,2,199.0,False,4078.97998046875,-1283.8599853515625,1097.8900146484375,-1.7000000178813934,-6241.400146484375,10525.799560546875,2274.499969482422,0.0,0.5999999865889549,255.0,0.0,,-0.9904363776624335,-1.5534048933199922,1.5561837403702459,92.0,False,False,10,10,3910.800048828125,-3046.60009765625,738.7100219726562,-787.2000122070312,-8423.099975585938,980.2999877929688,2559.7000122070312,3940.4998779296875,3730.8999633789062,1.0,-0.6269499260293638,0.17527931363301674,1.7025707094386495,109.52371215820312,0.03754359856247902,231,,True,3.0,,
4078.989990234375,-1180.510009765625,1005.5599975585938,-3.0000001192092896,-5660.9002685546875,9544.600219726562,2370.8999633789062,-0.19999999552965164,0.29999999329447746,86.0,0.0,False,-0.9903956452411433,-1.5533077495428884,1.5561104979840714,2,False,2,199.0,False,4078.97998046875,-1343.7900390625,1178.22998046875,-1.7000000178813934,-7932.9998779296875,8879.500122070312,2316.6000366210938,-0.29999999329447746,0.19999999552965164,255.0,0.0,,-0.7987242828051434,-1.5570827019268398,1.5609204238272525,92.0,False,False,10,10,3908.159912109375,-3074.659912109375,741.530029296875,-786.3999938964844,-8414.299926757812,762.6000213623047,2559.7000122070312,3940.4998779296875,3730.8999633789062,1.0,-0.5153043495799319,0.22910985508883575,1.833151422180877,109.56100463867188,0.03728890046477318,231,,True,3.0,,
4078.989990234375,-1233.530029296875,1078.2099609375,-3.0000001192092896,-6854.4000244140625,8034.89990234375,2700.4000854492188,0.0,0.0,79.0,0.0,False,-0.7777792188918671,-1.5573499032082032,1.561303438857148,2,False,2,199.0,False,4078.97998046875,-1343.7900390625,1178.22998046875,-1.7000000178813934,-7932.9998779296875,8879.500122070312,2316.6000366210938,-0.29999999329447746,0.19999999552965164,255.0,0.0,,-0.7987242828051434,-1.5570827019268398,1.5609204238272525,88.61912264362458,True,False,10,10,3905.5400390625,-3102.68994140625,743.6099853515625,-785.5999755859375,-8405.499877929688,545.0,2559.7000122070312,3940.4998779296875,3730.8999633789062,1.0,-0.41047937147464886,0.29551363057800145,1.9631868764566074,109.60031127929688,0.03930269926786423,231,,True,3.0,,
4078.989990234375,-1233.530029296875,1078.2099609375,-3.0000001192092896,-6854.4000244140625,8034.89990234375,2700.4000854492188,0.0,0.0,102.0,0.0,False,-0.7777792188918671,-1.5573499032082032,1.561303438857148,2,False,2,199.0,False,4078.97998046875,-1419.3800048828125,1246.219970703125,0.5000000074505806,-9968.400268554688,7510.0,2313.6000061035156,-0.19999999552965164,0.09999999776482582,255.0,0.0,,-0.6054692915020304,-1.5591666216628366,1.5641710314188473,85.43578501414227,True,False,10,10,3901.639892578125,-3144.679931640625,745.3800048828125,-784.4000244140625,-8392.2998046875,219.20000076293945,2559.7000122070312,3940.4998779296875,3730.8999633789062,1.0,-0.2700813677321795,0.41592559079451963,2.162837256011615,109.63731384277344,0.03700629994273186,231,,True,3.0,,
4078.989990234375,-1292.02001953125,1136.25,-3.100000023841858,-6693.900146484375,5743.4002685546875,2543.9999389648438,0.0,2.800000011920929,255.0,0.0,False,-0.551106367685756,-1.5594469652143066,1.5648577526572542,2,False,2,195.72745793096482,True,4078.97998046875,-1419.3800048828125,1246.219970703125,0.5000000074505806,-9968.400268554688,7510.0,2313.6000061035156,-0.19999999552965164,0.09999999776482582,255.0,0.0,,-0.6054692915020304,-1.5591666216628366,1.5641710314188473,82.16324294510707,True,False,10,10,3900.340087890625,-3158.659912109375,745.6099853515625,-784.0000152587891,-8387.899780273438,110.69999694824219,2559.7000122070312,3940.4998779296875,3730.8999633789062,1.0,-0.22872880581471602,0.4611966324477533,2.231463737787694,109.67536163330078,0.0380433015525341,231,,True,3.0,,
4078.989990234375,-1292.02001953125,1136.25,-3.100000023841858,-6693.900146484375,5743.4002685546875,2543.9999389648438,0.0,2.800000011920929,255.0,0.0,False,-0.551106367685756,-1.5594469652143066,1.5648577526572542,2,False,2,192.85479573280583,True,4078.97998046875,-1419.3800048828125,1246.219970703125,0.5000000074505806,-9968.400268554688,7510.0,2313.6000061035156,-0.19999999552965164,0.09999999776482582,255.0,0.0,,-0.6054692915020304,-1.5591666216628366,1.5641710314188473,79.29058074694807,True,False,10,10,3897.739990234375,-3186.60009765625,745.530029296875,-783.1999969482422,-8379.099731445312,-105.9000015258789,2559.7000122070312,3940.4998779296875,3730.8999633789062,1.0,-0.15566406334574412,0.5588085783434609,2.3725227441977093,109.70875549316406,0.033394698053598404,231,,True,3.0,,
4078.989990234375,-1292.02001953125,1136.25,-3.100000023841858,-6693.900146484375,5743.4002685546875,2543.9999389648438,0.0,2.800000011920929,255.0,0.0,False,-0.551106367685756,-1.5594469652143066,1.5648577526572542,2,False,2,189.35269662898077,True,4078.97998046875,-1510.8900146484375,1300.97998046875,0.5000000074505806,-11769.200439453125,5745.999755859375,2278.800048828125,-0.09999999776482582,0.19999999552965164,255.0,0.0,,-0.4141125782456627,-1.5603480384404802,1.5665801051975523,75.788481643123,True,False,10,10,3893.840087890625,-3228.4599609375,744.0599975585938,-781.9999694824219,-8365.900268554688,-430.29998779296875,2559.7000122070312,3940.4998779296875,3730.8999633789062,1.0,-0.07379895963829702,0.7207592818477464,2.5938983061960625,109.74946594238281,0.0407119020819664,231,,True,3.0,,
4078.989990234375,-1341.010009765625,1170.530029296875,-2.3000000417232513,-5414.000244140625,2937.2000122070312,2000.8000183105469,0.09999999776482582,-0.9000000357627869,255.0,0.0,False,-0.3677661702088919,-1.5603182605622559,1.5671289059971885,2,False,2,185.98483423520162,True,4078.97998046875,-1510.8900146484375,1300.97998046875,0.5000000074505806,-11769.200439453125,5745.999755859375,2278.800048828125,-0.09999999776482582,0.19999999552965164,255.0,0.0,,-0.4141125782456627,-1.5603480384404802,1.5665801051975523,72.42061924934387,True,False,10,10,3892.5400390625,-3242.39990234375,743.2100219726562,-781.6000366210938,-8361.500244140625,-538.3000183105469,2559.7000122070312,3940.4998779296875,3730.8999633789062,1.0,-0.05477953558657338,0.7780742757867084,2.6700168847681787,109.78861236572266,0.039151400327682495,231,,True,3.0,,
4078.989990234375,-1341.010009765625,1170.530029296875,-2.3000000417232513,-5414.000244140625,2937.2000122070312,2000.8000183105469,0.09999999776482582,-0.9000000357627869,255.0,0.0,False,-0.3677661702088919,-1.5603182605622559,1.5671289059971885,2,False,2,182.33912254661644,True,4078.97998046875,-1627.239990234375,1342.22998046875,0.5999999865889549,-13398.800048828125,3403.2000732421875,2218.9999389648438,-0.3999999910593033,0.0,255.0,0.0,,-0.20807496433430722,-1.5609964354643269,1.568746546912403,68.77490756075869,True,False,10,10,3887.989990234375,-3291.1298828125,738.8200073242188,-780.1999664306641,-8346.099853515625,-915.8999633789062,2559.7000122070312,3940.4998779296875,3730.8999633789062,1.0,-0.023871177607766157,0.9863224662685186,2.942042238752246,109.83099365234375,0.042381398379802704,231,,True,3.0,,
4078.989990234375,-1399.969970703125,1188.9599609375,-0.7000000029802322,-7238.0999755859375,1246.6000366210938,2431.300048828125,0.5000000074505806,-1.2999999523162842,255.0,0.0,False,-0.16002304633866757,-1.5610813466040214,1.5692282403920284,2,False,2,178.80240852602068,True,4078.97998046875,-1627.239990234375,1342.22998046875,0.5999999865889549,-13398.800048828125,3403.2000732421875,2218.9999389648438,-0.3999999910593033,0.0,255.0,0.0,,-0.20807496433430722,-1.5609964354643269,1.568746546912403,65.23819354016294,True,False,10,10,3884.090087890625,-3332.820068359375,733.2999877929688,-779.0000152587891,-8332.899780273438,-1239.1000366210938,2559.7000122070312,3940.4998779296875,3730.8999633789062,1.0,-0.04302815356881143,1.1658686345223608,-3.1071826149958186,109.87210845947266,0.04111430048942566,230,,True,3.0,,
4078.989990234375,-1399.969970703125,1188.9599609375,-0.7000000029802322,-7238.0999755859375,1246.6000366210938,2431.300048828125,0.5000000074505806,-1.2999999523162842,255.0,0.0,False,-0.16002304633866757,-1.5610813466040214,1.5692282403920284,2,False,2,175.41759149489866,True,4078.97998046875,-1743.969970703125,1359.6500244140625,0.5999999865889549,-14429.599609375,984.0000152587891,2140.0,-0.19999999552965164,0.0,255.0,0.0,,-0.026623816681799035,-1.561194341564878,1.5705440103849067,61.85337650904091,True,False,10,10,3881.489990234375,-3360.580078125,728.719970703125,-778.1999969482422,-8324.099731445312,-1454.2999267578125,2559.7000122070312,3940.4998779296875,3730.8999633789062,1.0,-0.07859397910653544,1.281194646555025,-2.9544475456957304,109.91146087646484,0.03934849798679352,230,,True,3.0,,
4078.989990234375,-1466.93994140625,1191.8599853515625,-0.5999999865889549,-8646.199951171875,-432.99999237060547,2507.899932861328,-0.19999999552965164,-0.09999999776482582,255.0,0.0,False,0.04804398600905302,-1.5612398514018846,1.5712256027844111,2,False,2,172.0836989418153,True,4078.97998046875,-1743.969970703125,1359.6500244140625,0.5999999865889549,-14429.599609375,984.0000152587891,2140.0,-0.19999999552965164,0.0,255.0,0.0,,-0.026623816681799035,-1.561194341564878,1.5705440103849067,58.519483955957554,True,False,10,10,3878.889892578125,-3388.31005859375,723.4199829101562,-777.3999786376953,-8315.30029296875,-1669.1999816894531,2559.7000122070312,3940.4998779296875,3730.8999633789062,1.0,-0.13104750107941826,1.3902658383454856,-2.806133848958303,109.95021057128906,0.03875650092959404,230,,True,3.0,,
4078.989990234375,-1466.93994140625,1191.8599853515625,-0.5999999865889549,-8646.199951171875,-432.99999237060547,2507.899932861328,-0.19999999552965164,-0.09999999776482582,255.0,0.0,False,0.04804398600905302,-1.5612398514018846,1.5712256027844111,2,False,2,168.73507090281416,True,4078.97998046875,-1867.3399658203125,1356.0699462890625,0.5999999865889549,-15061.800537109375,-1602.1000671386719,2056.199951171875,0.0,0.0,255.0,0.0,,0.14788712451828578,-1.5610988943937265,1.5722439775832602,55.17085591695642,True,False,10,10,3874.989990234375,-3429.85009765625,714.1300048828125,-776.2000274658203,-8302.60009765625,-1991.199951171875,2559.7000122070312,3940.4998779296875,3730.8999633789062,1.0,-0.237641957337278,1.538489683457252,-2.593411265461672,109.98914337158203,0.038927800953388214,230,,True,3.0,,
4078.989990234375,-1544.1800537109375,1179.3199462890625,-0.5999999865889549,-9717.5,-2425.0,2413.0999755859375,-0.29999999329447746,0.0,255.0,128.0,False,0.2530286678327365,-1.5609507263275197,1.573260262805015,2,False,2,165.1771869787606,True,4078.97998046875,-1867.3399658203125,1356.0699462890625,0.5999999865889549,-15061.800537109375,-1602.1000671386719,2056.199951171875,0.0,0.0,255.0,0.0,,0.14788712451828578,-1.5610988943937265,1.5722439775832602,51.61297199290286,True,False,10,10,3872.389892578125,-3457.510009765625,707.0499877929688,-775.4000091552734,-8294.199829101562,-2205.5999755859375,2559.7000122070312,3940.4998779296875,3730.8999633789062,1.0,-0.32451333148013317,1.6254109100461964,-2.457811410435594,110.0304946899414,0.04136040061712265,230,,True,3.0,,
4078.989990234375,-1544.1800537109375,1179.3199462890625,-0.5999999865889549,-9717.5,-2425.0,2413.0999755859375,-0.29999999329447746,0.0,255.0,128.0,False,0.2530286678327365,-1.5609507263275197,1.573260262805015,2,False,2,161.63352260794693,True,4078.97998046875,-1867.3399658203125,1356.0699462890625,0.5999999865889549,-15061.800537109375,-1602.1000671386719,2056.199951171875,0.0,0.0,255.0,0.0,,0.14788712451828578,-1.5610988943937265,1.5722439775832602,48.06930762208918,True,False,10,10,3869.7900390625,-3485.139892578125,699.25,-774.5999908447266,-8285.800170898438,-2419.7999572753906,2559.7000122070312,3940.4998779296875,3730.8999633789062,1.0,-0.4217393826020753,1.701867445423336,-2.325992959405856,110.07169342041016,0.041195098310709,230,,True,3.0,,
4078.989990234375,-1637.030029296875,1144.8800048828125,-0.3999999910593033,-10418.599853515625,-4855.0,2011.7999267578125,-1.4000000059604645,-0.29999999329447746,255.0,128.0,False,0.4624779494183748,-1.5601469084273019,1.5755959046984045,2,False,2,158.42225379328576,True,4078.97998046875,-1994.3399658203125,1330.3900146484375,0.7000000029802322,-15329.200439453125,-4306.600036621094,2009.1000366210938,0.0,-0.09999999776482582,255.0,0.0,,0.31682103626070784,-1.5606654746334097,1.57396488699211,44.85803880742801,True,False,10,10,3865.2900390625,-3533.419921875,683.8900146484375,-773.1999969482422,-8271.099853515625,-2794.1000366210938,2559.7000122070312,3940.4998779296875,3730.8999633789062,1.0,-0.6111262773199533,1.8075085793213077,-2.0981848579403626,110.10902404785156,0.037330999970436096,230,,True,3.0,,
4078.989990234375,-1637.030029296875,1144.8800048828125,-0.3999999910593033,-10418.599853515625,-4855.0,2011.7999267578125,-1.4000000059604645,-0.29999999329447746,255.0,128.0,False,0.4624779494183748,-1.5601469084273019,1.5755959046984045,2,False,2,154.71619784960185,True,4078.97998046875,-2134.4599609375,1275.6300048828125,0.9000000357627869,-15200.6005859375,-7338.800048828125,1810.2999877929688,-1.0999999940395355,-0.7000000029802322,255.0,81.0,,0.4971484795729039,-1.559869943714765,1.5760318324326403,41.151982863744095,True,False,10,10,3861.449951171875,-3574.739990234375,668.97998046875,-771.9999694824219,-8258.499755859375,-3114.4000244140625,2559.7000122070312,3940.4998779296875,3730.8999633789062,1.0,-0.7866040004042077,1.8626800637562624,-1.8938476242502487,110.15210723876953,0.04308290034532547,230,,True,3.0,,
4078.989990234375,-1727.219970703125,1097.1800537109375,-0.09999999776482582,-11134.599609375,-6418.3001708984375,394.00001525878906,0.09999999776482582,0.29999999329447746,255.0,128.0,False,0.5384008286138062,-1.5596734731275048,1.576778452427837,2,False,2,151.37179340854772,True,4078.97998046875,-2134.4599609375,1275.6300048828125,0.9000000357627869,-15200.6005859375,-7338.800048828125,1810.2999877929688,-1.0999999940395355,-0.7000000029802322,255.0,81.0,,0.4971484795729039,-1.559869943714765,1.5760318324326403,37.80757842268994,True,False,10,10,3858.889892578125,-3602.260009765625,658.1599731445312,-771.2000274658203,-8250.10009765625,-3327.60009765625,2559.7000122070312,3940.4998779296875,3730.8999633789062,1.0,-0.9068702684577148,1.8733173332846071,-1.7420936223049324,110.19098663330078,0.038878701627254486,230,,True,3.0,,
