I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,drkuset_,drkuset_,drkuset_,drkuset_,drkuset_,drkuset_,drkuset_,drkuset_,drkuset_,drkuset_,drkuset_,drkuset_,drkuset_,drkuset_,drkuset_,drkuset_,drkuset_,drkuset_,drkuset_,drkuset_,ball,ball,ball,ball,ball,ball,ball,ball,ball,ball,ball,ball,ball,game,game,game,game,game,game,I007I,drkuset_
pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,ang_vel_x,ang_vel_y,ang_vel_z,throttle,steer,handbrake,rot_x,rot_y,rot_z,boost,boost_active,dodge_active,double_jump_active,jump_active,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,ang_vel_x,ang_vel_y,ang_vel_z,throttle,steer,handbrake,rot_x,rot_y,rot_z,jump_active,double_jump_active,dodge_active,boost,boost_active,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,ang_vel_x,ang_vel_y,ang_vel_z,hit_team_no,rot_x,rot_y,rot_z,time,delta,seconds_remaining,replicated_seconds_remaining,ball_has_been_hit,goal_number,boost_collect,boost_collect
-989.9299926757812,-3781.820068359375,123.52999877929688,-1466.300048828125,13420.10009765625,-291.200008392334,-4380.899963378906,2463.800048828125,-222.80000686645508,255.0,128.0,False,-0.8964933540945702,2.343373420996433,-1.2227174591543877,0.0,False,10,2,12,-3126.18994140625,-3954.52001953125,16.989999771118164,-16263.00048828125,13782.19970703125,5.299999713897705,-0.5999999865889549,0.19999999552965164,-3186.0000610351562,128.0,12.0,False,0.009603927619887096,2.1851343101852914,-0.00012316075365258086,16,False,16,255.0,False,-1365.5799560546875,-3592.469970703125,93.27999877929688,-5505.8001708984375,12353.199462890625,355.99998474121094,-5086.700134277344,-3174.2001342773438,-222.19999313354492,0.0,-0.3101786783407352,1.4578707117957896,-2.5660828662056483,143.1416778564453,0.03757099807262421,195,,True,-1.0,,
-989.9299926757812,-3781.820068359375,123.52999877929688,-1466.300048828125,13420.10009765625,-291.200008392334,-4380.899963378906,2463.800048828125,-222.80000686645508,255.0,128.0,False,-0.8964933540945702,2.343373420996433,-1.2227174591543877,0.0,False,10,2,12,-3126.18994140625,-3954.52001953125,16.989999771118164,-16263.00048828125,13782.19970703125,5.299999713897705,-0.5999999865889549,0.19999999552965164,-3186.0000610351562,128.0,12.0,False,0.009603927619887096,2.1851343101852914,-0.00012316075365258086,16,False,16,255.0,False,-1383.9200439453125,-3551.320068359375,94.0199966430664,-5500.2001953125,12340.400390625,138.80000114440918,-5086.700134277344,-3174.2001342773438,-222.19999313354492,0.0,-0.15208357605343403,1.4793816271296736,-2.6918584789195066,143.17828369140625,0.03662659972906113,195,,True,-1.0,,
-1002.25,-3669.840087890625,118.80999755859375,-1486.199951171875,13450.699462890625,-792.0999908447266,-3311.4999389648438,1743.0999755859375,-423.80001068115234,255.0,128.0,False,-0.7274440978598292,1.9744498541676843,-0.7609352832553476,0.0,False,10,2,12,-3239.5,-3829.949951171875,16.989999771118164,-11187.19970703125,15763.199462890625,5.400000214576721,-0.5000000074505806,0.5999999865889549,-3305.4000854492188,128.0,6.0,False,0.009627032164943611,1.912002783259059,-6.790022637962542e-05,16,False,16,255.0,False,-1411.4000244140625,-3489.669921875,93.7699966430664,-5491.7999267578125,12321.199951171875,-186.00000381469727,-5086.700134277344,-3174.2001342773438,-222.19999313354492,0.0,0.08688350674582598,1.4741657426407822,-2.8734087193583187,143.21408081054688,0.03580710291862488,195,,True,-1.0,,
-1002.25,-3669.840087890625,118.80999755859375,-1486.199951171875,13450.699462890625,-792.0999908447266,-3311.4999389648438,1743.0999755859375,-423.80001068115234,255.0,128.0,False,-0.7274440978598292,1.9744498541676843,-0.7609352832553476,0.0,False,10,2,12,-3239.5,-3829.949951171875,16.989999771118164,-11187.19970703125,15763.199462890625,5.400000214576721,-0.5000000074505806,0.5999999865889549,-3305.4000854492188,128.0,6.0,False,0.009627032164943611,1.912002783259059,-6.790022637962542e-05,16,False,16,255.0,False,-1429.6300048828125,-3448.7900390625,93.19999694824219,-5417.7001953125,12105.699462890625,208.89999389648438,-5151.400146484375,-3069.4000244140625,-202.80000686645508,0.0,0.2483231767266746,1.4454397564621424,-3.0010722688934206,143.2498321533203,0.03575429692864418,195,,True,-1.0,,
-1014.7000122070312,-3557.56005859375,109.88999938964844,-1499.4000244140625,13492.60009765625,-1300.2000427246094,-2542.2000122070312,1196.2999725341797,-466.89998626708984,255.0,128.0,False,-0.536314517250734,1.7977136811773575,-0.5287707763328197,0.0,False,10,2,12,-3296.43994140625,-3721.7900390625,16.989999771118164,-6471.5997314453125,16484.300537109375,5.400000214576721,0.09999999776482582,0.7000000029802322,-3166.199951171875,139.0,6.0,False,0.009624813052660887,1.6959406034440527,-8.518300738120962e-06,16,False,16,255.0,False,-1456.68994140625,-3388.31005859375,93.29000091552734,-5409.2999267578125,12087.099609375,-116.09999656677246,-5151.400146484375,-3069.4000244140625,-202.80000686645508,0.0,0.47754349713453825,1.3608715132619262,3.0746959967443606,143.28550720214844,0.03567870333790779,195,,True,-1.0,,
-1014.7000122070312,-3557.56005859375,109.88999938964844,-1499.4000244140625,13492.60009765625,-1300.2000427246094,-2542.2000122070312,1196.2999725341797,-466.89998626708984,255.0,141.0,False,-0.536314517250734,1.7977136811773575,-0.5287707763328197,0.0,False,10,2,12,-3296.43994140625,-3721.7900390625,16.989999771118164,-6471.5997314453125,16484.300537109375,5.400000214576721,0.09999999776482582,0.7000000029802322,-3166.199951171875,139.0,6.0,False,0.009624813052660887,1.6959406034440527,-8.518300738120962e-06,16,False,16,251.9426755623151,True,-1479.0799560546875,-3338.340087890625,93.22000122070312,-5364.2999267578125,11963.900146484375,-60.300002098083496,-5181.400146484375,-3019.1000366210938,-192.90000915527344,0.0,0.6539187350714734,1.2368485562525546,2.8600535714982,143.321044921875,0.03554139658808708,195,,True,-1.0,,
-1014.7000122070312,-3557.56005859375,109.88999938964844,-1499.4000244140625,13492.60009765625,-1300.2000427246094,-2542.2000122070312,1196.2999725341797,-466.89998626708984,255.0,255.0,False,-0.536314517250734,1.7977136811773575,-0.5287707763328197,0.0,False,10,2,12,-3325.679931640625,-3567.179931640625,16.989999771118164,-771.2000274658203,17148.599853515625,2.199999988079071,0.5000000074505806,4.099999964237213,-1765.5000305175781,255.0,128.0,False,0.009610465352564566,1.452324033492818,0.00018668740706492126,16,False,16,248.66089477333972,True,-1487.989990234375,-3318.469970703125,93.18000030517578,-5333.3001708984375,11879.599609375,68.60000133514404,-5201.400146484375,-2984.89990234375,-185.9000015258789,0.0,0.717894449316844,1.1687110112780152,2.7576274989733593,143.3592071533203,0.03815070167183876,195,,True,-1.0,,
-1028.489990234375,-3433.610107421875,95.13999938964844,-1508.6000061035156,13546.199951171875,-1868.9999389648438,-1926.199951171875,769.1000366210938,-414.0999984741211,255.0,255.0,False,-0.35407135642571214,1.698080662598197,-0.394503989184502,31.0,False,10,2,12,-3325.679931640625,-3567.179931640625,16.989999771118164,-771.2000274658203,17148.599853515625,2.199999988079071,0.5000000074505806,4.099999964237213,-1765.5000305175781,255.0,128.0,False,0.009610465352564566,1.452324033492818,0.00018668740706492126,16,False,16,245.569342208165,True,-1514.56005859375,-3259.320068359375,93.12999725341797,-5294.0997314453125,11776.8994140625,0.0,-5221.500244140625,-2950.10009765625,-178.60000610351562,0.0,0.8677312626839776,0.8893859466312378,2.3816489140730126,143.3951416015625,0.0359392985701561,195,,True,-1.0,,
-1028.489990234375,-3433.610107421875,95.13999938964844,-1508.6000061035156,13546.199951171875,-1868.9999389648438,-1926.199951171875,769.1000366210938,-414.0999984741211,255.0,255.0,False,-0.35407135642571214,1.698080662598197,-0.394503989184502,31.0,False,10,2,12,-3325.679931640625,-3567.179931640625,16.989999771118164,-771.2000274658203,17148.599853515625,2.199999988079071,0.5000000074505806,4.099999964237213,-1765.5000305175781,255.0,128.0,False,0.009610465352564566,1.452324033492818,0.00018668740706492126,16,False,16,242.4851613916377,True,-1532.1500244140625,-3220.239990234375,93.12999725341797,-5262.1002197265625,11693.699951171875,0.0,-5237.2998046875,-2922.3001098632812,-172.5,0.0,0.9188276428825295,0.6394771669217995,2.0695381453227575,143.4309844970703,0.03585360199213028,195,,True,-1.0,,
-1041.0899658203125,-3320.489990234375,77.16000366210938,-1513.8999938964844,13598.599853515625,-2394.499969482422,-1705.3999328613281,327.5,224.59999084472656,254.0,255.0,False,-0.21123467797043158,1.6710514232847005,-0.3323345888063243,31.0,False,10,2,12,-3315.860107421875,-3422.89990234375,16.989999771118164,2551.4999389648438,17421.099853515625,2.199999988079071,-0.7999999821186066,-4.399999976158142,-1030.2999877929688,255.0,3.0,False,0.009595945506361923,1.3633590225117564,0.00022077189803264998,16,False,16,238.9649033802812,True,-1549.6199951171875,-3181.429931640625,93.12999725341797,-5229.7998046875,11610.799560546875,0.0,-5252.1002197265625,-2896.099853515625,-166.49999618530273,0.0,0.918422314897821,0.3680951711057817,1.7363624372667001,143.47190856933594,0.04092299938201904,195,,True,-1.0,6.0,
-1041.0899658203125,-3320.489990234375,77.16000366210938,-1513.8999938964844,13598.599853515625,-2394.499969482422,-1705.3999328613281,327.5,224.59999084472656,253.0,221.0,False,-0.21123467797043158,1.6710514232847005,-0.3323345888063243,31.0,False,10,2,12,-3315.860107421875,-3422.89990234375,16.989999771118164,2551.4999389648438,17421.099853515625,2.199999988079071,-0.7999999821186066,-4.399999976158142,-1030.2999877929688,255.0,3.0,False,0.009595945506361923,1.3633590225117564,0.00022077189803264998,16,False,16,235.67698074925335,True,-1566.97998046875,-3142.89990234375,93.12999725341797,-5197.39990234375,11528.00048828125,0.0,-5265.9002685546875,-2871.199951171875,-160.79999923706055,0.0,0.866563085052991,0.11921173976917245,1.4248571477953944,143.51011657714844,0.03822210058569908,195,,True,-1.0,,
-1053.719970703125,-3206.919921875,54.77000045776367,-1519.7999572753906,13652.60009765625,-2927.5,-1574.6000671386719,39.90000009536743,1017.5,253.0,220.0,False,-0.07758184828674643,1.7214637886881357,-0.3030413838023952,31.0,False,10,2,12,-3282.860107421875,-3277.14990234375,16.989999771118164,5075.400085449219,17510.799560546875,2.3000000417232513,-0.29999999329447746,-0.9000000357627869,-1736.9000244140625,255.0,0.0,False,0.009583810495954984,1.2379092746124951,-5.505561343388828e-05,16,False,16,232.47114845501483,True,-1592.8199462890625,-3085.6298828125,93.12999725341797,-5148.3001708984375,11404.200439453125,0.0,-5284.89990234375,-2836.4999389648438,-152.5,0.0,0.7154541539994579,-0.1578000303610758,1.0496276483404194,143.54737854003906,0.03726780042052269,194,,True,-1.0,,
-1053.719970703125,-3206.919921875,54.77000045776367,-1519.7999572753906,13652.60009765625,-2927.5,-1574.6000671386719,39.90000009536743,1017.5,253.0,226.0,False,-0.07758184828674643,1.7214637886881357,-0.3030413838023952,31.0,False,10,2,12,-3282.860107421875,-3277.14990234375,16.989999771118164,5075.400085449219,17510.799560546875,2.3000000417232513,-0.29999999329447746,-0.9000000357627869,-1736.9000244140625,255.0,0.0,False,0.009583810495954984,1.2379092746124951,-5.505561343388828e-05,16,False,16,229.19640453912882,True,-1609.9100341796875,-3047.7900390625,93.12999725341797,-5115.400085449219,11321.800537109375,0.0,-5296.500244140625,-2815.0,-147.29999542236328,0.0,0.5837318562588684,-0.27957173074875297,0.8574090426924426,143.58543395996094,0.038068898022174835,194,,True,-1.0,,
-1053.719970703125,-3206.919921875,54.77000045776367,-1519.7999572753906,13652.60009765625,-2927.5,-1574.6000671386719,39.90000009536743,1017.5,255.0,255.0,False,-0.07758184828674643,1.7214637886881357,-0.3030413838023952,28.05129445240062,True,10,2,12,-3228.449951171875,-3132.409912109375,16.989999771118164,7763.3001708984375,17166.99951171875,2.3000000417232513,0.0,0.0,-1907.8999328613281,255.0,0.0,False,0.009603690165021505,1.0839239148102247,-4.2550237361334544e-05,16,False,16,226.24769899152943,True,-1626.9000244140625,-3010.219970703125,93.12999725341797,-5082.200012207031,11239.599609375,0.0,-5307.5,-2794.5999145507812,-142.10000038146973,0.0,0.4376969789367768,-0.3628350364703166,0.6976629353660371,143.6197052001953,0.03427870199084282,194,,True,-1.0,,
-1066.760009765625,-3093.02001953125,28.469999313354492,-1741.3999938964844,13633.599853515625,-3109.5999145507812,-1326.6999816894531,1315.0999450683594,1718.0000305175781,255.0,255.0,False,0.038817084591656746,1.84243738008001,-0.2610378836815994,24.74199554484378,True,10,2,12,-3228.449951171875,-3132.409912109375,16.989999771118164,7763.3001708984375,17166.99951171875,2.3000000417232513,0.0,0.0,-1907.8999328613281,255.0,0.0,False,0.009603690165021505,1.0839239148102247,-4.2550237361334544e-05,16,False,16,222.9384000839726,True,-1652.1600341796875,-2954.389892578125,93.12999725341797,-5032.300109863281,11116.600341796875,0.0,-5322.5,-2766.199951171875,-134.79999542236328,0.0,0.20368863159751285,-0.4343063370630038,0.495031921321747,143.65817260742188,0.03847059980034828,194,,True,-1.0,,
-1066.760009765625,-3093.02001953125,28.469999313354492,-1741.3999938964844,13633.599853515625,-3109.5999145507812,-1326.6999816894531,1315.0999450683594,1718.0000305175781,255.0,255.0,False,0.038817084591656746,1.84243738008001,-0.2610378836815994,21.600232155092304,True,10,2,12,-3151.699951171875,-2992.340087890625,16.989999771118164,10248.199462890625,16569.300537109375,2.199999988079071,2.0999999344348907,2.5999999046325684,-900.8000183105469,255.0,128.0,False,0.00962323672739314,0.9541014323730559,0.0001217511521186898,16,False,16,219.79663669422112,True,-1668.8699951171875,-2917.5,93.12999725341797,-4998.699951171875,11034.7998046875,0.0,-5331.6998291015625,-2748.599853515625,-130.0,0.0,0.042869885006524305,-0.4538999036123836,0.3722659501530166,143.6947021484375,0.0365229994058609,194,,True,-1.0,,
-1090.4599609375,-2981.659912109375,15.270000457763672,-4251.499938964844,13090.999755859375,-173.60000610351562,-394.00001525878906,1222.3999786376953,2244.2999267578125,255.0,255.0,False,0.00759618146476696,2.0218934023367576,-0.0015838062274454972,18.413539681383362,True,10,2,12,-3151.699951171875,-2992.340087890625,16.989999771118164,10248.199462890625,16569.300537109375,2.199999988079071,2.0999999344348907,2.5999999046325684,-900.8000183105469,255.0,128.0,False,0.00962323672739314,0.9541014323730559,0.0001217511521186898,16,False,16,216.60994422051218,True,-1685.4599609375,-2880.889892578125,93.12999725341797,-4965.10009765625,10953.199462890625,0.0,-5340.30029296875,-2732.2000122070312,-125.60000419616699,0.0,-0.1187235858125486,-0.45358346747026357,0.251375863779167,143.7317352294922,0.037045300006866455,194,,True,-1.0,,
-1090.4599609375,-2981.659912109375,15.270000457763672,-4251.499938964844,13090.999755859375,-173.60000610351562,-394.00001525878906,1222.3999786376953,2244.2999267578125,255.0,255.0,False,0.00759618146476696,2.0218934023367576,-0.0015838062274454972,14.88799127712045,True,10,2,12,-3151.699951171875,-2992.340087890625,16.989999771118164,10248.199462890625,16569.300537109375,2.199999988079071,2.0999999344348907,2.5999999046325684,-900.8000183105469,255.0,128.0,False,0.00962323672739314,0.9541014323730559,0.0001217511521186898,16,False,16,213.08439581624927,True,-1685.4599609375,-2880.889892578125,93.12999725341797,-4965.10009765625,10953.199462890625,0.0,-5340.30029296875,-2732.2000122070312,-125.60000419616699,0.0,-0.1187235858125486,-0.45358346747026357,0.251375863779167,143.77273559570312,0.04098450019955635,194,,True,-1.0,,
-1141.5899658203125,-2877.070068359375,16.420000076293945,-7516.6998291015625,12079.7998046875,118.19999694824219,13.40000033378601,-59.29999828338623,2225.500030517578,255.0,250.0,False,0.008191961731995948,2.2092633042271306,0.004242543570439241,11.607853781792429,True,10,2,12,-3058.0400390625,-2855.590087890625,16.989999771118164,11916.600341796875,16364.000244140625,2.199999988079071,-0.3999999910593033,-0.7000000029802322,-252.5,255.0,126.0,False,0.009596208073907445,0.9151492056331095,0.00016127628047769136,16,False,16,209.80425832092124,True,-1718.31005859375,-2808.47998046875,93.12999725341797,-4897.300109863281,10790.400390625,0.0,-5355.8001708984375,-2702.0001220703125,-116.89999580383301,0.0,-0.43427851935026196,-0.3887704457266699,-0.011202917176588511,143.81088256835938,0.03813159838318825,194,,True,-1.0,,
-1141.5899658203125,-2877.070068359375,16.420000076293945,-7516.6998291015625,12079.7998046875,118.19999694824219,13.40000033378601,-59.29999828338623,2225.500030517578,255.0,243.0,False,0.008191961731995948,2.2092633042271306,0.004242543570439241,8.392154675658034,True,10,2,12,-3058.0400390625,-2855.590087890625,16.989999771118164,11916.600341796875,16364.000244140625,2.199999988079071,-0.3999999910593033,-0.7000000029802322,-252.5,255.0,126.0,False,0.009596208073907445,0.9151492056331095,0.00016127628047769136,16,False,16,206.58855921478684,True,-1738.6099853515625,-2763.780029296875,93.12999725341797,-4854.800109863281,10688.900146484375,0.0,-5364.5001220703125,-2684.89990234375,-111.89999580383301,0.0,-0.6167991248933464,-0.2916865185863648,-0.21289838195086755,143.84828186035156,0.03738250210881233,194,,True,-1.0,,
-1224.6400146484375,-2773.2099609375,16.940000534057617,-10277.2998046875,10650.400390625,20.399999618530273,9.800000190734863,-16.399999856948853,2143.800048828125,255.0,255.0,False,0.009326659332111244,2.409101677636697,0.0009816270045470367,4.990279500202469,True,10,2,12,-2939.340087890625,-2707.840087890625,16.989999771118164,13881.99951171875,15817.80029296875,2.3000000417232513,-0.5999999865889549,-0.7000000029802322,-1572.2999572753906,255.0,0.0,False,0.009593205013936868,0.81543556055616,-0.00012873330906435594,16,False,16,203.18668403933128,True,-1754.719970703125,-2728.320068359375,93.12999725341797,-4820.5999755859375,10607.900390625,0.0,-5370.999755859375,-2672.0999145507812,-107.89999961853027,0.0,-0.7461512942518949,-0.168990370694281,-0.4126945661260395,143.88783264160156,0.039546798914670944,194,,True,-1.0,,
-1224.6400146484375,-2773.2099609375,16.940000534057617,-10277.2998046875,10650.400390625,20.399999618530273,9.800000190734863,-16.399999856948853,2143.800048828125,255.0,147.0,False,0.009326659332111244,2.409101677636697,0.0009816270045470367,1.803199916757566,True,10,2,12,-2939.340087890625,-2707.840087890625,16.989999771118164,13881.99951171875,15817.80029296875,2.3000000417232513,-0.5999999865889549,-0.7000000029802322,-1572.2999572753906,255.0,0.0,False,0.009593205013936868,0.81543556055616,-0.00012873330906435594,16,False,16,199.99960445588638,True,-1778.6700439453125,-2675.6298828125,93.12999725341797,-4768.999938964844,10486.700439453125,0.0,-5379.7998046875,-2654.5001220703125,-102.29999542236328,0.0,-0.890098248222912,0.11436382280770908,-0.8048245894049117,143.9248809814453,0.037049800157547,194,,True,-1.0,,
-1224.6400146484375,-2773.2099609375,16.940000534057617,-10277.2998046875,10650.400390625,20.399999618530273,9.800000190734863,-16.399999856948853,2143.800048828125,255.0,109.0,False,0.009326659332111244,2.409101677636697,0.0009816270045470367,0.0,True,10,2,12,-2813.3701171875,-2581.68994140625,16.989999771118164,16184.49951171875,14434.69970703125,2.3999999463558197,0.3999999910593033,0.29999999329447746,-1860.2999877929688,255.0,2.0,False,0.009596354134753586,0.6687033921305394,-8.721676039243977e-05,16,False,16,196.78856797115782,True,-1794.5,-2640.840087890625,93.12999725341797,-4734.599914550781,10405.899658203125,0.0,-5385.2001953125,-2643.599853515625,-98.69999885559082,0.0,-0.933917995304909,0.3670197800640503,-1.1274888408329944,143.9622039794922,0.03732829913496971,194,,True,-1.0,,
-1320.43994140625,-2691.820068359375,17.0,-12445.999755859375,8992.39990234375,2.3999999463558197,3.100000023841858,-3.1999999284744263,2078.6000061035156,255.0,101.0,False,0.009552738175070935,2.584512848647229,0.00022520438934007654,0.0,False,10,2,12,-2813.3701171875,-2581.68994140625,16.989999771118164,16184.49951171875,14434.69970703125,2.3999999463558197,0.3999999910593033,0.29999999329447746,-1860.2999877929688,255.0,2.0,False,0.009596354134753586,0.6687033921305394,-8.721676039243977e-05,16,False,16,193.20834416215143,True,-1818.02001953125,-2589.169921875,93.12999725341797,-4682.900085449219,10285.30029296875,0.0,-5392.7001953125,-2628.599853515625,-93.4000015258789,0.0,-0.9000892374383405,0.7603759304109744,-1.6252387475488974,144.0038299560547,0.041620101779699326,194,,True,-1.0,,
-1320.43994140625,-2691.820068359375,17.0,-12445.999755859375,8992.39990234375,2.3999999463558197,3.100000023841858,-3.1999999284744263,2078.6000061035156,255.0,128.0,False,0.009552738175070935,2.584512848647229,0.00022520438934007654,0.0,False,10,2,12,-2667.469970703125,-2470.89990234375,16.989999771118164,18518.299560546875,12368.699951171875,2.3000000417232513,3.1999999284744263,2.199999988079071,-1438.8999938964844,255.0,125.0,False,0.009569428959602135,0.5169057327924513,2.018578396797811e-06,16,False,16,189.65951854182833,True,-1833.56005859375,-2555.06005859375,93.12999725341797,-4648.0999755859375,10204.89990234375,0.0,-5397.19970703125,-2619.4000244140625,-90.20000457763672,0.0,-0.8182477703083932,0.9725600827857354,-1.9084377694760317,144.0450897216797,0.04125509783625603,194,,True,-1.0,,
-1431.77001953125,-2623.39990234375,17.0,-13877.80029296875,7708.3001708984375,2.199999988079071,4.1999998688697815,-2.0999999344348907,382.90000915527344,255.0,55.0,False,0.009598550448406023,2.6945544572337092,-0.00019577130052636274,0.0,False,10,2,12,-2667.469970703125,-2470.89990234375,16.989999771118164,18518.299560546875,12368.699951171875,2.3000000417232513,3.1999999284744263,2.199999988079071,-1438.8999938964844,255.0,125.0,False,0.009569428959602135,0.5169057327924513,2.018578396797811e-06,16,False,16,186.7115183158588,True,-1856.6500244140625,-2504.389892578125,93.12999725341797,-4595.899963378906,10084.69970703125,0.0,-5403.499755859375,-2606.6000366210938,-85.39999961853027,0.0,-0.6380346383985949,1.1882238957565225,-2.2362041956141816,144.07936096191406,0.034270502626895905,194,,True,-1.0,,
-1431.77001953125,-2623.39990234375,17.0,-13877.80029296875,7708.3001708984375,2.199999988079071,4.1999998688697815,-2.0999999344348907,382.90000915527344,255.0,5.0,False,0.009598550448406023,2.6945544572337092,-0.00019577130052636274,0.0,False,10,2,13,-2504.81005859375,-2375.300048828125,16.989999771118164,20240.30029296875,10873.499755859375,2.199999988079071,-0.09999999776482582,0.0,-392.2999954223633,255.0,128.0,False,0.009588846917569489,0.45491994700162436,0.0001761714134382501,16,False,16,183.60726034769453,True,-1871.9000244140625,-2470.93994140625,93.12999725341797,-4561.099853515625,10004.69970703125,0.0,-5407.2998046875,-2598.800048828125,-82.20000267028809,0.0,-0.49522762947524507,1.2766385510988376,-2.405443499281504,144.11546325683594,0.036086998879909515,194,,True,-1.0,,
-1572.3699951171875,-2550.18994140625,17.0,-14035.699462890625,7320.8001708984375,3.400000035762787,1.5000000596046448,-0.5999999865889549,-848.0000305175781,255.0,5.0,False,0.009605125491959259,2.670243366704363,-0.0002259794745165936,0.0,False,10,2,13,-2504.81005859375,-2375.300048828125,16.989999771118164,20240.30029296875,10873.499755859375,2.199999988079071,-0.09999999776482582,0.0,-392.2999954223633,255.0,128.0,False,0.009588846917569489,0.45491994700162436,0.0001761714134382501,16,False,16,180.46372484135378,True,-1887.030029296875,-2437.760009765625,93.12999725341797,-4526.300048828125,9924.69970703125,0.0,-5410.9002685546875,-2591.400146484375,-79.40000057220459,0.0,-0.3423802743483487,1.3328815611849063,-2.5497842568977602,144.15200805664062,0.036543600261211395,194,,True,-1.0,,
-1595.6700439453125,-2537.800048828125,19.469999313354492,-13972.19970703125,7478.800048828125,2960.1998901367188,2.5999999046325684,-1.0999999940395355,-1147.3999786376953,255.0,5.0,False,0.00959222470179155,2.652269505394568,-0.0002651897661013748,0.0,False,10,2,13,-2504.81005859375,-2375.300048828125,16.989999771118164,20240.30029296875,10873.499755859375,2.199999988079071,-0.09999999776482582,0.0,-392.2999954223633,255.0,128.0,False,0.009588846917569489,0.45491994700162436,0.0001761714134382501,16,False,16,177.24128175807263,True,-1894.550048828125,-2421.27001953125,93.12999725341797,-4508.900146484375,9884.7998046875,0.0,-5412.60009765625,-2587.9000854492188,-78.00000190734863,0.0,-0.26361330022316565,1.351279338365451,-2.6157907992105307,144.18946838378906,0.03746090084314346,194,,True,-1.0,,
-1595.6700439453125,-2537.800048828125,19.469999313354492,-13972.19970703125,7478.800048828125,2960.1998901367188,2.5999999046325684,-1.0999999940395355,-1147.3999786376953,255.0,6.0,False,0.00959222470179155,2.652269505394568,-0.0002651897661013748,0.0,False,10,2,13,-2332.719970703125,-2289.590087890625,16.989999771118164,20863.701171875,9680.0,2.199999988079071,-4.399999976158142,-1.8000000715255737,-971.1000061035156,255.0,0.0,False,0.009592703446129723,0.4179720922873006,-1.1548499054814572e-05,16,False,16,174.12301958248187,True,-1909.510009765625,-2388.489990234375,93.12999725341797,-4474.100036621094,9805.2001953125,0.0,-5415.8001708984375,-2581.300048828125,-75.19999980926514,0.0,-0.103378680415722,1.3715845828992488,-2.740555277143012,144.22572326660156,0.0362497977912426,194,,True,-1.0,,
-1710.3199462890625,-2472.530029296875,46.20000076293945,-13719.49951171875,7935.999755859375,3471.099853515625,-71.99999809265137,-128.4000015258789,-1868.699951171875,255.0,7.0,False,0.012407162099887407,2.521383253929951,-0.0008996794647039313,0.0,False,10,2,14,-2332.719970703125,-2289.590087890625,16.989999771118164,20863.701171875,9680.0,2.199999988079071,-4.399999976158142,-1.8000000715255737,-971.1000061035156,255.0,0.0,False,0.009592703446129723,0.4179720922873006,-1.1548499054814572e-05,16,False,16,170.93163019867362,True,-1931.719970703125,-2339.820068359375,93.12999725341797,-4421.400146484375,9685.800170898438,0.0,-5420.2001953125,-2572.0999145507812,-70.99999904632568,0.0,0.13880082515153486,1.3646503547642523,-2.9223825933091514,144.26283264160156,0.03709990158677101,194,,True,-1.0,,
-1710.3199462890625,-2472.530029296875,46.20000076293945,-13719.49951171875,7935.999755859375,3471.099853515625,-71.99999809265137,-128.4000015258789,-1868.699951171875,255.0,7.0,False,0.012407162099887407,2.521383253929951,-0.0008996794647039313,31.0,False,11,2,14,-2136.68994140625,-2210.469970703125,16.989999771118164,21741.10107421875,7504.7998046875,2.3000000417232513,0.3999999910593033,0.0,-1710.0999450683594,255.0,0.0,False,0.009593212900070213,0.2834174011880826,-0.00012998218839085923,16,False,16,167.7444044877125,True,-1957.31005859375,-2283.780029296875,93.12999725341797,-4359.800109863281,9546.900024414062,0.0,-5424.69970703125,-2562.60009765625,-66.79999828338623,0.0,0.41408972030281604,1.296791747221659,3.1301529277948066,144.2998809814453,0.037051498889923096,194,,True,-1.0,,
-1834.0899658203125,-2401.909912109375,80.37999725341797,-11072.2998046875,5201.9000244140625,3827.60009765625,3785.5999755859375,3638.900146484375,-1636.0000610351562,255.0,7.0,False,-0.03772852492733348,2.3034262429907773,-0.004095701768876733,31.0,False,11,2,14,-2136.68994140625,-2210.469970703125,16.989999771118164,21741.10107421875,7504.7998046875,2.3000000417232513,0.3999999910593033,0.0,-1710.0999450683594,255.0,0.0,False,0.009593212900070213,0.2834174011880826,-0.00012998218839085923,16,False,16,164.6209204966023,True,-1938.5699462890625,-2275.469970703125,112.9800033569336,-9916.199951171875,20888.20068359375,8281.099853515625,-500.49999237060547,-2789.1000366210938,-5288.599853515625,0.0,0.4352190536302931,1.0117951207804519,2.935604447419463,144.33619689941406,0.036310501396656036,194,,True,-1.0,11.0,
